Timestamp,Units,Variable,Sensor Name,Flagged as Suspect Reading,Value,Quality
1.68644E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.83,YELLOW
1.68644E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.86,YELLOW
1.68644E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.05,YELLOW
1.68644E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.51,YELLOW
1.68644E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.82,YELLOW
1.68644E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.22,YELLOW
1.68644E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.26,YELLOW
1.68644E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.5,YELLOW
1.68644E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.87,YELLOW
1.68644E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.65,YELLOW
1.68644E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.35,YELLOW
1.68645E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.14,YELLOW
1.68645E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.26,YELLOW
1.68645E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.82,YELLOW
1.68645E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.76,YELLOW
1.68645E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.32,YELLOW
1.68645E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.61,YELLOW
1.68645E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.63,YELLOW
1.68645E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.08,YELLOW
1.68645E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.79,YELLOW
1.68645E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.58,YELLOW
1.68645E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.25,YELLOW
1.68646E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.69,YELLOW
1.68646E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.59,YELLOW
1.68646E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.74,YELLOW
1.68646E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.49,YELLOW
1.68646E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.45,YELLOW
1.68646E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.72,YELLOW
1.68646E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.57,YELLOW
1.68646E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.37,YELLOW
1.68646E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.27,YELLOW
1.68646E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.76,YELLOW
1.68646E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.23,YELLOW
1.68647E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.37,YELLOW
1.68647E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.66,YELLOW
1.68647E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.46,YELLOW
1.68647E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.58,YELLOW
1.68647E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.41,YELLOW
1.68647E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.24,YELLOW
1.68647E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.85,YELLOW
1.68647E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.2,YELLOW
1.68647E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,8.848,GREEN
1.68647E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,9.044,GREEN
1.68647E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,9.079,GREEN
1.68647E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,8.915,GREEN
1.68648E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,9.322,GREEN
1.68648E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,9.399,GREEN
1.68648E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,9.372,GREEN
1.68648E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,9.846,GREEN
1.68648E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,9.584,GREEN
1.68648E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.15,YELLOW
1.68648E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.11,YELLOW
1.68648E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.1,YELLOW
1.68648E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.01,YELLOW
1.68648E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.9,YELLOW
1.68648E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.02,YELLOW
1.68649E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,9.482,GREEN
1.68649E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,9.59,GREEN
1.68649E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.08,YELLOW
1.68649E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.7,YELLOW
1.68649E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.25,YELLOW
1.68649E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.61,YELLOW
1.68649E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.97,YELLOW
1.68649E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.51,YELLOW
1.68649E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.78,YELLOW
1.68649E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,9.157,GREEN
1.68649E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,8.224,GREEN
1.6865E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,7.943,GREEN
1.6865E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,8.049,GREEN
1.6865E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,8.441,GREEN
1.6865E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,9.196,GREEN
1.6865E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,9.738,GREEN
1.6865E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.81,YELLOW
1.6865E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.52,YELLOW
1.6865E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.44,YELLOW
1.6865E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.85,YELLOW
1.6865E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.73,YELLOW
1.6865E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.62,YELLOW
1.68651E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.96,YELLOW
1.68651E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.86,YELLOW
1.68651E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.95,YELLOW
1.68651E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.08,YELLOW
1.68651E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.78,YELLOW
1.68651E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.34,YELLOW
1.68651E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.33,YELLOW
1.68651E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.92,YELLOW
1.68651E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.61,YELLOW
1.68651E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.39,YELLOW
1.68651E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.8,YELLOW
1.68652E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.01,YELLOW
1.68652E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.13,YELLOW
1.68652E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.98,YELLOW
1.68652E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.54,YELLOW
1.68652E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,17.51,YELLOW
1.68652E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.28,YELLOW
1.68652E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.53,YELLOW
1.68652E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.72,YELLOW
1.68652E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.69,YELLOW
1.68652E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.17,YELLOW
1.68652E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.52,YELLOW
1.68653E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.18,YELLOW
1.68653E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.7,YELLOW
1.68653E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.67,YELLOW
1.68653E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.02,YELLOW
1.68653E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.74,YELLOW
1.68653E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.28,YELLOW
1.68653E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.94,YELLOW
1.68653E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.62,YELLOW
1.68653E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.99,YELLOW
1.68653E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.46,YELLOW
1.68653E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.59,YELLOW
1.68654E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.35,YELLOW
1.68654E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.1,YELLOW
1.68654E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.08,YELLOW
1.68654E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.5,YELLOW
1.68654E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.58,YELLOW
1.68654E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.5,YELLOW
1.68654E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.21,YELLOW
1.68654E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.35,YELLOW
1.68654E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.11,YELLOW
1.68654E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.23,YELLOW
1.68654E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.68,YELLOW
1.68655E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.98,YELLOW
1.68655E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.44,YELLOW
1.68655E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.15,YELLOW
1.68655E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.54,YELLOW
1.68655E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.31,YELLOW
1.68655E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.57,YELLOW
1.68655E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.83,YELLOW
1.68655E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.74,YELLOW
1.68655E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.39,YELLOW
1.68655E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.52,YELLOW
1.68655E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.75,YELLOW
1.68656E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.78,YELLOW
1.68656E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.57,YELLOW
1.68656E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.91,YELLOW
1.68656E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.87,YELLOW
1.68656E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,17.76,YELLOW
1.68656E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,18.99,YELLOW
1.68656E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,19.84,YELLOW
1.68656E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,20.89,YELLOW
1.68656E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,21.2,YELLOW
1.68656E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,22.17,YELLOW
1.68656E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,20.4,YELLOW
1.68656E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,21.43,YELLOW
1.68657E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,23.3,YELLOW
1.68657E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,21.65,YELLOW
1.68657E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,22.57,YELLOW
1.68657E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,21.91,YELLOW
1.68657E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,21.62,YELLOW
1.68657E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,21.83,YELLOW
1.68657E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,20.57,YELLOW
1.68657E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,19.78,YELLOW
1.68657E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,19.96,YELLOW
1.68657E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,20.64,YELLOW
1.68657E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,20.64,YELLOW
1.68658E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,21.55,YELLOW
1.68658E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,18.38,YELLOW
1.68658E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.64,YELLOW
1.68658E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.56,YELLOW
1.68658E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.72,YELLOW
1.68658E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.67,YELLOW
1.68658E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.32,YELLOW
1.68658E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.91,YELLOW
1.68658E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.68,YELLOW
1.68658E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.98,YELLOW
1.68658E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,17.45,YELLOW
1.68659E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,17.41,YELLOW
1.68659E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,17.04,YELLOW
1.68659E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.23,YELLOW
1.68659E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.2,YELLOW
1.68659E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.49,YELLOW
1.68659E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.1,YELLOW
1.68659E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.05,YELLOW
1.68659E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.88,YELLOW
1.68659E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.47,YELLOW
1.68659E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.17,YELLOW
1.68659E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.58,YELLOW
1.6866E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.45,YELLOW
1.6866E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.48,YELLOW
1.6866E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.41,YELLOW
1.6866E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.77,YELLOW
1.6866E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,17.02,YELLOW
1.6866E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,18.09,YELLOW
1.6866E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,17.24,YELLOW
1.6866E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.46,YELLOW
1.6866E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.31,YELLOW
1.6866E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.26,YELLOW
1.6866E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.63,YELLOW
1.68661E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.9,YELLOW
1.68661E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.56,YELLOW
1.68661E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.83,YELLOW
1.68661E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.71,YELLOW
1.68661E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.4,YELLOW
1.68661E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.38,YELLOW
1.68661E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.57,YELLOW
1.68661E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.85,YELLOW
1.68661E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.65,YELLOW
1.68661E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.29,YELLOW
1.68661E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,18.65,YELLOW
1.68662E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,17.42,YELLOW
1.68662E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,17.1,YELLOW
1.68662E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.39,YELLOW
1.68662E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.91,YELLOW
1.68662E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.71,YELLOW
1.68662E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.37,YELLOW
1.68662E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,17.14,YELLOW
1.68662E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.49,YELLOW
1.68662E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.55,YELLOW
1.68662E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.38,YELLOW
1.68662E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.61,YELLOW
1.68663E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.91,YELLOW
1.68663E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.85,YELLOW
1.68663E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.61,YELLOW
1.68663E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.86,YELLOW
1.68663E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.76,YELLOW
1.68663E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,16.42,YELLOW
1.68663E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,19.5,YELLOW
1.68663E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,17.65,YELLOW
1.68663E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.54,YELLOW
1.68663E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.78,YELLOW
1.68663E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.72,YELLOW
1.68664E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.15,YELLOW
1.68664E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.54,YELLOW
1.68664E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.4,YELLOW
1.68664E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.5,YELLOW
1.68664E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.23,YELLOW
1.68664E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.87,YELLOW
1.68664E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.48,YELLOW
1.68664E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.84,YELLOW
1.68664E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.58,YELLOW
1.68664E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.55,YELLOW
1.68664E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.27,YELLOW
1.68665E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.14,YELLOW
1.68665E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.51,YELLOW
1.68665E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.55,YELLOW
1.68665E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.9,YELLOW
1.68665E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,15.13,YELLOW
1.68665E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.91,YELLOW
1.68665E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.32,YELLOW
1.68665E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.21,YELLOW
1.68665E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.32,YELLOW
1.68665E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,14.67,YELLOW
1.68665E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.73,YELLOW
1.68665E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.49,YELLOW
1.68666E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,13.37,YELLOW
1.68666E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.86,YELLOW
1.68666E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.85,YELLOW
1.68666E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.48,YELLOW
1.68666E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,12.31,YELLOW
1.68666E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.53,YELLOW
1.68666E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.8,YELLOW
1.68666E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.48,YELLOW
1.68666E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.41,YELLOW
1.68666E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.45,YELLOW
1.68666E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.99,YELLOW
1.68667E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.03,YELLOW
1.68667E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.85,YELLOW
1.68667E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.09,YELLOW
1.68667E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.69,YELLOW
1.68667E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.22,YELLOW
1.68667E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,10.7,YELLOW
1.68667E+12,ugm -3,PM2.5,PER_AIRMON_MONITOR1135100,FALSE,11.12,YELLOW
